# Universal Data Stream | Created by: PrusaSlicer G-code Importer
# TYPE;X;Y;Z;A;B;C;TCP_SPEED;E_RATIO;TEMP;FAN_PCT;LAYER;FEATURE;PROGRESS
T;32.318;49.927;2.600;0.000;0.000;0.000;120.000;0.000000;220;29;13;4;34
T;32.318;49.927;2.800;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;34
T;28.892;59.853;2.800;0.000;0.000;0.000;150.000;0.000000;220;29;13;4;34
T;28.892;59.853;2.600;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;34
U;28.892;59.853;2.600;0.000;0.000;0.000;25.000;0.000000;220;29;13;4;34
T;28.814;59.823;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;29.041;59.691;2.600;0.000;0.000;0.000;50.000;0.023078;220;29;13;1;34
P;29.685;59.478;2.600;0.000;0.000;0.000;50.000;0.020743;220;29;13;1;34
P;34.620;58.471;2.600;0.000;0.000;0.000;50.000;0.029291;220;29;13;1;34
P;144.905;63.057;2.600;0.000;0.000;0.000;50.000;0.032304;220;29;13;1;34
T;146.111;63.185;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;147.272;63.460;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;148.388;63.880;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;149.442;64.439;2.600;0.000;0.000;0.000;50.000;0.000017;220;29;13;1;34
T;150.416;65.127;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;151.295;65.934;2.600;0.000;0.000;0.000;50.000;0.000025;220;29;13;1;34
T;152.064;66.846;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;152.711;67.848;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;153.226;68.924;2.600;0.000;0.000;0.000;50.000;0.000008;220;29;13;1;34
P;153.610;70.111;2.600;0.000;0.000;0.000;50.000;0.001483;220;29;13;1;34
T;153.830;71.283;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;153.902;72.418;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;153.826;73.608;2.600;0.000;0.000;0.000;50.000;0.001560;220;29;13;1;34
P;153.599;74.780;2.600;0.000;0.000;0.000;50.000;0.000042;220;29;13;1;34
T;153.226;75.912;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;152.711;76.988;2.600;0.000;0.000;0.000;50.000;0.000034;220;29;13;1;34
T;152.064;77.990;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;151.295;78.902;2.600;0.000;0.000;0.000;50.000;0.000008;220;29;13;1;34
P;150.416;79.709;2.600;0.000;0.000;0.000;50.000;0.000008;220;29;13;1;34
T;149.442;80.397;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;148.388;80.956;2.600;0.000;0.000;0.000;50.000;0.000017;220;29;13;1;34
T;147.272;81.376;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;146.111;81.651;2.600;0.000;0.000;0.000;50.000;0.000025;220;29;13;1;34
P;144.905;81.779;2.600;0.000;0.000;0.000;50.000;0.000544;220;29;13;1;34
P;34.558;86.362;2.600;0.000;0.000;0.000;50.000;0.033477;220;29;13;1;34
T;29.699;85.361;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;29.115;85.188;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;28.815;85.026;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;29.056;84.917;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;29.680;84.834;2.600;0.000;0.000;0.000;50.000;0.019635;220;29;13;1;34
P;144.805;80.045;2.600;0.000;0.000;0.000;50.000;0.033664;220;29;13;1;34
T;146.056;79.895;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;147.177;79.577;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;148.155;79.135;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;148.505;78.916;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;150.809;76.762;2.600;0.000;0.000;0.000;50.000;0.008078;220;29;13;1;34
P;151.397;75.755;2.600;0.000;0.000;0.000;50.000;0.000009;220;29;13;1;34
T;151.798;74.760;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;151.898;74.359;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;152.070;71.210;2.600;0.000;0.000;0.000;50.000;0.008067;220;29;13;1;34
P;151.798;70.076;2.600;0.000;0.000;0.000;50.000;0.000034;220;29;13;1;34
T;151.397;69.081;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;151.193;68.722;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;149.136;66.330;2.600;0.000;0.000;0.000;50.000;0.008080;220;29;13;1;34
T;148.155;65.701;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;147.177;65.259;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;146.781;65.142;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
P;29.680;60.002;2.600;0.000;0.000;0.000;50.000;0.033169;220;29;13;1;34
T;29.070;59.921;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;28.948;59.874;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;34
T;28.416;60.036;2.600;0.000;0.000;0.000;150.000;0.000000;220;29;13;1;34
P;28.403;59.656;2.600;0.000;0.000;0.000;40.000;0.022198;220;29;13;2;34
P;28.688;59.395;2.600;0.000;0.000;0.000;40.000;0.000543;220;29;13;2;34
P;29.215;59.182;2.600;0.000;0.000;0.000;40.000;0.010837;220;29;13;2;34
P;33.927;58.197;2.600;0.000;0.000;0.000;40.000;0.022342;220;29;13;2;34
T;34.587;58.062;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;35.261;58.090;2.600;0.000;0.000;0.000;40.000;0.000044;220;29;13;2;34
P;144.934;62.651;2.600;0.000;0.000;0.000;40.000;0.033641;220;29;13;2;34
T;146.180;62.783;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;147.391;63.070;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;148.556;63.509;2.600;0.000;0.000;0.000;40.000;0.000008;220;29;13;2;34
T;149.655;64.092;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;150.672;64.810;2.600;0.000;0.000;0.000;40.000;0.000024;220;29;13;2;34
T;151.589;65.652;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;152.392;66.603;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;153.067;67.649;2.600;0.000;0.000;0.000;40.000;0.000008;220;29;13;2;34
T;153.604;68.772;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;154.010;70.034;2.600;0.000;0.000;0.000;40.000;0.002067;220;29;13;2;34
T;154.236;71.257;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;154.310;72.418;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;154.231;73.660;2.600;0.000;0.000;0.000;40.000;0.002210;220;29;13;2;34
T;153.994;74.882;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;153.604;76.065;2.600;0.000;0.000;0.000;40.000;0.000024;220;29;13;2;34
T;153.067;77.188;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;152.392;78.233;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;151.589;79.185;2.600;0.000;0.000;0.000;40.000;0.000040;220;29;13;2;34
T;150.672;80.026;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;149.655;80.744;2.600;0.000;0.000;0.000;40.000;0.000016;220;29;13;2;34
T;148.556;81.328;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;147.391;81.766;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;146.180;82.053;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;144.934;82.185;2.600;0.000;0.000;0.000;40.000;0.000223;220;29;13;2;34
P;35.199;86.743;2.600;0.000;0.000;0.000;40.000;0.033463;220;29;13;2;34
T;34.525;86.771;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;33.865;86.635;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;29.600;85.756;2.600;0.000;0.000;0.000;40.000;0.028611;220;29;13;2;34
T;29.000;85.578;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;28.618;85.382;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;28.421;85.233;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;28.403;84.816;2.600;0.000;0.000;0.000;40.000;0.013824;220;29;13;2;34
T;28.465;84.718;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;28.956;84.519;2.600;0.000;0.000;0.000;40.000;0.026425;220;29;13;2;34
P;29.645;84.428;2.600;0.000;0.000;0.000;40.000;0.008043;220;29;13;2;34
P;144.788;79.639;2.600;0.000;0.000;0.000;40.000;0.033645;220;29;13;2;34
T;145.947;79.503;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;147.010;79.206;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;147.988;78.764;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;148.283;78.575;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;150.459;76.554;2.600;0.000;0.000;0.000;40.000;0.008587;220;29;13;2;34
P;151.020;75.603;2.600;0.000;0.000;0.000;40.000;0.000009;220;29;13;2;34
T;151.420;74.608;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;151.502;74.267;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;151.673;71.302;2.600;0.000;0.000;0.000;40.000;0.008579;220;29;13;2;34
T;151.420;70.228;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;151.020;69.233;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;150.843;68.930;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;148.914;66.672;2.600;0.000;0.000;0.000;40.000;0.008576;220;29;13;2;34
T;147.988;66.072;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;147.010;65.630;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;146.672;65.534;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;29.645;60.408;2.600;0.000;0.000;0.000;40.000;0.033213;220;29;13;2;34
T;29.017;60.325;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
T;28.762;60.243;2.600;0.000;0.000;0.000;40.000;0.000000;220;29;13;2;34
P;28.435;60.085;2.600;0.000;0.000;0.000;40.000;0.008866;220;29;13;2;34
R;28.435;60.085;2.600;0.000;0.000;0.000;45.000;0.000000;220;29;13;2;34
P;28.416;60.036;2.600;0.000;0.000;0.000;120.000;59.581313;220;29;13;2;34
T;28.403;59.656;2.600;0.000;0.000;0.000;120.000;0.000000;220;29;13;2;34
T;28.688;59.395;2.600;0.000;0.000;0.000;120.000;0.000000;220;29;13;2;34
T;29.215;59.182;2.600;0.000;0.000;0.000;120.000;0.000000;220;29;13;2;34
T;31.563;58.679;2.600;0.000;0.000;0.000;120.000;0.000000;220;29;13;2;34
T;31.563;58.679;2.800;0.000;0.000;0.000;12.000;0.000000;220;29;13;2;34
T;33.538;59.066;2.800;0.000;0.000;0.000;150.000;0.000000;220;29;13;2;34
T;33.538;59.066;2.600;0.000;0.000;0.000;12.000;0.000000;220;29;13;2;34
U;33.538;59.066;2.600;0.000;0.000;0.000;25.000;0.000000;220;29;13;2;34
T;31.088;59.565;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;31.223;59.699;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;33.536;59.796;2.600;0.000;0.000;0.000;98.261;0.031067;220;29;13;4;34
T;34.452;58.879;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;34.649;58.839;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;38.185;58.986;2.600;0.000;0.000;0.000;98.261;0.031927;220;29;13;4;34
T;39.232;60.033;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;40.905;60.102;2.600;0.000;0.000;0.000;98.261;0.003918;220;29;13;4;34
T;41.868;59.139;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;46.194;59.319;2.600;0.000;0.000;0.000;98.261;0.023202;220;29;13;4;34
T;47.241;60.366;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;48.274;60.409;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;49.238;59.445;2.600;0.000;0.000;0.000;98.261;0.008179;220;29;13;4;34
P;54.203;59.652;2.600;0.000;0.000;0.000;98.261;0.024563;220;29;13;4;34
T;55.250;60.699;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;55.643;60.716;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;56.607;59.752;2.600;0.000;0.000;0.000;98.261;0.024081;220;29;13;4;34
P;62.212;59.985;2.600;0.000;0.000;0.000;98.261;0.025623;220;29;13;4;34
T;63.260;61.033;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;63.013;61.022;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;63.977;60.058;2.600;0.000;0.000;0.000;98.261;0.027712;220;29;13;4;34
P;70.221;60.318;2.600;0.000;0.000;0.000;98.261;0.026465;220;29;13;4;34
T;71.269;61.366;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;70.382;61.329;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;71.346;60.365;2.600;0.000;0.000;0.000;98.261;0.011810;220;29;13;4;34
P;73.844;60.469;2.600;0.000;0.000;0.000;98.261;0.015391;220;29;13;4;34
R;73.844;60.469;2.600;0.000;0.000;0.000;45.000;0.000000;220;29;13;4;34
P;71.346;60.365;2.600;0.000;0.000;0.000;120.000;0.903669;220;29;13;4;34
P;70.434;61.277;2.600;0.000;0.000;0.000;120.000;0.334449;220;29;13;4;34
T;70.434;61.277;2.800;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;34
T;75.253;61.532;2.800;0.000;0.000;0.000;150.000;0.000000;220;29;13;4;34
T;75.253;61.532;2.600;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;34
U;75.253;61.532;2.600;0.000;0.000;0.000;25.000;0.000000;220;29;13;4;34
T;77.751;61.636;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;78.716;60.671;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;78.230;60.651;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;79.278;61.699;2.600;0.000;0.000;0.000;98.261;0.022745;220;29;13;4;34
P;85.121;61.942;2.600;0.000;0.000;0.000;98.261;0.025270;220;29;13;4;34
T;86.085;60.978;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;86.239;60.984;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;87.288;62.033;2.600;0.000;0.000;0.000;98.261;0.030333;220;29;13;4;34
P;92.490;62.249;2.600;0.000;0.000;0.000;98.261;0.024203;220;29;13;4;34
T;93.455;61.284;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;94.248;61.317;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;95.297;62.366;2.600;0.000;0.000;0.000;98.261;0.015740;220;29;13;4;34
P;99.859;62.556;2.600;0.000;0.000;0.000;98.261;0.022850;220;29;13;4;34
T;100.824;61.591;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;102.257;61.650;2.600;0.000;0.000;0.000;98.261;0.001646;220;29;13;4;34
P;103.306;62.699;2.600;0.000;0.000;0.000;98.261;0.001126;220;29;13;4;34
P;107.228;62.862;2.600;0.000;0.000;0.000;98.261;0.021055;220;29;13;4;34
T;108.194;61.897;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;110.266;61.984;2.600;0.000;0.000;0.000;98.261;0.011563;220;29;13;4;34
T;111.315;63.033;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;114.598;63.169;2.600;0.000;0.000;0.000;98.261;0.018565;220;29;13;4;34
T;115.563;62.204;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;118.275;62.317;2.600;0.000;0.000;0.000;98.261;0.016833;220;29;13;4;34
T;119.325;63.366;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;121.967;63.476;2.600;0.000;0.000;0.000;98.261;0.014851;220;29;13;4;34
T;122.933;62.510;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;126.284;62.650;2.600;0.000;0.000;0.000;98.261;0.020063;220;29;13;4;34
T;127.334;63.699;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;129.336;63.783;2.600;0.000;0.000;0.000;98.261;0.008773;220;29;13;4;34
T;130.302;62.817;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;134.293;62.983;2.600;0.000;0.000;0.000;98.261;0.022273;220;29;13;4;34
T;135.343;64.032;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
T;136.706;64.089;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;34
P;137.672;63.123;2.600;0.000;0.000;0.000;98.261;0.000044;220;29;13;4;35
P;142.302;63.316;2.600;0.000;0.000;0.000;98.261;0.023871;220;29;13;4;35
T;143.352;64.366;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;144.075;64.396;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;145.032;63.439;2.600;0.000;0.000;0.000;98.261;0.015753;220;29;13;4;35
R;145.032;63.439;2.600;0.000;0.000;0.000;45.000;0.000000;220;29;13;4;35
P;144.119;64.352;2.600;0.000;0.000;0.000;120.000;2.083471;220;29;13;4;35
T;144.119;64.352;2.800;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
T;147.647;65.076;2.800;0.000;0.000;0.000;150.000;0.000000;220;29;13;4;35
T;147.647;65.076;2.600;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
U;147.647;65.076;2.600;0.000;0.000;0.000;25.000;0.000000;220;29;13;4;35
T;150.471;65.675;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;152.452;71.371;2.600;0.000;0.000;0.000;98.261;0.001171;220;29;13;4;35
P;153.314;74.327;2.600;0.000;0.000;0.000;98.261;0.000049;220;29;13;4;35
T;149.757;78.446;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
R;149.757;78.446;2.600;0.000;0.000;0.000;45.000;0.000000;220;29;13;4;35
P;150.471;79.161;2.600;0.000;0.000;0.000;120.000;2.761160;220;29;13;4;35
T;150.471;79.161;2.800;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
T;147.474;80.908;2.800;0.000;0.000;0.000;150.000;0.000000;220;29;13;4;35
T;147.474;80.908;2.600;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
U;147.474;80.908;2.600;0.000;0.000;0.000;25.000;0.000000;220;29;13;4;35
T;144.075;80.440;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;143.352;80.470;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;142.303;81.520;2.600;0.000;0.000;0.000;98.261;0.017349;220;29;13;4;35
P;137.671;81.712;2.600;0.000;0.000;0.000;98.261;0.023011;220;29;13;4;35
T;136.706;80.747;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;135.343;80.804;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;134.294;81.853;2.600;0.000;0.000;0.000;98.261;0.002723;220;29;13;4;35
P;130.301;82.019;2.600;0.000;0.000;0.000;98.261;0.021284;220;29;13;4;35
T;129.336;81.054;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;127.334;81.137;2.600;0.000;0.000;0.000;98.261;0.010795;220;29;13;4;35
T;126.285;82.185;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;122.931;82.325;2.600;0.000;0.000;0.000;98.261;0.018898;220;29;13;4;35
T;121.967;81.360;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;119.325;81.470;2.600;0.000;0.000;0.000;98.261;0.016390;220;29;13;4;35
T;118.277;82.518;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;115.562;82.631;2.600;0.000;0.000;0.000;98.261;0.015386;220;29;13;4;35
T;114.598;81.667;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;111.315;81.803;2.600;0.000;0.000;0.000;98.261;0.019803;220;29;13;4;35
T;110.268;82.851;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;108.192;82.937;2.600;0.000;0.000;0.000;98.261;0.009717;220;29;13;4;35
T;107.228;81.974;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;103.306;82.137;2.600;0.000;0.000;0.000;98.261;0.022100;220;29;13;4;35
T;102.260;83.183;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;100.822;83.243;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;99.859;82.280;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;95.297;82.470;2.600;0.000;0.000;0.000;98.261;0.023752;220;29;13;4;35
T;94.251;83.516;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;93.452;83.549;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;92.490;82.587;2.600;0.000;0.000;0.000;98.261;0.013951;220;29;13;4;35
P;87.288;82.803;2.600;0.000;0.000;0.000;98.261;0.025003;220;29;13;4;35
T;86.242;83.848;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;86.082;83.855;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;85.121;82.894;2.600;0.000;0.000;0.000;98.261;0.029859;220;29;13;4;35
P;79.278;83.137;2.600;0.000;0.000;0.000;98.261;0.025983;220;29;13;4;35
T;78.234;84.181;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;78.712;84.161;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;77.751;83.200;2.600;0.000;0.000;0.000;98.261;0.021934;220;29;13;4;35
P;75.253;83.304;2.600;0.000;0.000;0.000;98.261;0.015451;220;29;13;4;35
R;75.253;83.304;2.600;0.000;0.000;0.000;45.000;0.000000;220;29;13;4;35
P;77.751;83.200;2.600;0.000;0.000;0.000;120.000;0.903669;220;29;13;4;35
P;78.663;84.112;2.600;0.000;0.000;0.000;120.000;0.334449;220;29;13;4;35
T;78.663;84.112;2.800;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
T;73.840;84.364;2.800;0.000;0.000;0.000;150.000;0.000000;220;29;13;4;35
T;73.840;84.364;2.600;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
U;73.840;84.364;2.600;0.000;0.000;0.000;25.000;0.000000;220;29;13;4;35
T;71.342;84.467;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;70.382;83.507;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;71.269;83.470;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;70.225;84.514;2.600;0.000;0.000;0.000;98.261;0.013499;220;29;13;4;35
P;63.973;84.773;2.600;0.000;0.000;0.000;98.261;0.025861;220;29;13;4;35
T;63.013;83.814;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;63.260;83.803;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;62.217;84.846;2.600;0.000;0.000;0.000;98.261;0.028176;220;29;13;4;35
P;56.603;85.080;2.600;0.000;0.000;0.000;98.261;0.024962;220;29;13;4;35
T;55.643;84.120;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;55.250;84.137;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;54.208;85.179;2.600;0.000;0.000;0.000;98.261;0.024810;220;29;13;4;35
P;49.233;85.386;2.600;0.000;0.000;0.000;98.261;0.023831;220;29;13;4;35
T;48.274;84.427;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
T;47.241;84.470;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;46.199;85.512;2.600;0.000;0.000;0.000;98.261;0.010098;220;29;13;4;35
P;41.863;85.692;2.600;0.000;0.000;0.000;98.261;0.022354;220;29;13;4;35
T;40.905;84.734;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;39.232;84.803;2.600;0.000;0.000;0.000;98.261;0.006462;220;29;13;4;35
T;38.191;85.844;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;34.588;85.994;2.600;0.000;0.000;0.000;98.261;0.020030;220;29;13;4;35
T;34.464;85.968;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;33.536;85.040;2.600;0.000;0.000;0.000;98.261;0.030578;220;29;13;4;35
P;31.223;85.137;2.600;0.000;0.000;0.000;98.261;0.014661;220;29;13;4;35
T;31.086;85.273;2.600;0.000;0.000;0.000;98.261;0.000000;220;29;13;4;35
P;33.535;85.777;2.600;0.000;0.000;0.000;98.261;0.031236;220;29;13;4;35
R;33.535;85.777;2.600;0.000;0.000;0.000;45.000;0.000000;220;29;13;4;35
P;31.086;85.273;2.600;0.000;0.000;0.000;120.000;0.903587;220;29;13;4;35
P;31.223;85.137;2.600;0.000;0.000;0.000;120.000;4.257998;220;29;13;4;35
T;32.318;85.091;2.600;0.000;0.000;0.000;120.000;0.000000;220;29;13;4;35
T;32.318;85.091;2.800;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
T;28.892;95.017;2.800;0.000;0.000;0.000;150.000;0.000000;220;29;13;4;35
T;28.892;95.017;2.600;0.000;0.000;0.000;12.000;0.000000;220;29;13;4;35
U;28.892;95.017;2.600;0.000;0.000;0.000;25.000;0.000000;220;29;13;4;35
T;28.814;94.987;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;35
P;29.041;94.855;2.600;0.000;0.000;0.000;50.000;0.023078;220;29;13;1;35
P;29.685;94.642;2.600;0.000;0.000;0.000;50.000;0.020743;220;29;13;1;35
P;34.620;93.635;2.600;0.000;0.000;0.000;50.000;0.029291;220;29;13;1;35
P;144.905;98.221;2.600;0.000;0.000;0.000;50.000;0.032304;220;29;13;1;35
T;146.111;98.349;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;35
T;147.272;98.624;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;35
T;148.388;99.044;2.600;0.000;0.000;0.000;50.000;0.000000;220;29;13;1;35
